Thu May 15 19:52:35 2025    /Users/nicole.r.frank/Breast-Cancer-Classification---SE489/reports/profiling/dataset.prof

         497747 function calls (485104 primitive calls) in 0.507 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 normalize.py:1(<module>)
      101    0.000    0.000    0.000    0.000 typing.py:942(_is_unpacked_typevartuple)
      674    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1097(__init__)
        1    0.000    0.000    0.000    0.000 _meta.py:7(PackageMetadata)
        1    0.000    0.000    0.000    0.000 stata.py:823(StataMissingValue)
        2    0.000    0.000    0.000    0.000 sysconfig.py:185(_safe_realpath)
        1    0.000    0.000    0.000    0.000 dataclasses.py:599(_frozen_get_del_attr)
      509    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
      334    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
      167    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 emoji.py:1(<module>)
       95    0.000    0.000    0.000    0.000 accessor.py:94(_create_delegator_property)
        1    0.000    0.000    0.000    0.000 indexing.py:1719(_getitem_axis)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1685(_array_str_implementation)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
      352    0.000    0.000    0.000    0.000 typing.py:925(__hash__)
        1    0.000    0.000    0.000    0.000 models.py:120(TyperInfo)
        1    0.000    0.000    0.000    0.000 _osx_support.py:331(_check_for_unavailable_sdk)
       13    0.000    0.000    0.000    0.000 core.py:8789(getdoc)
        1    0.000    0.000    0.000    0.000 indexing.py:1756(_get_slice_axis)
      762    0.000    0.000    0.000    0.000 typing.py:1720(_value_and_type_iter)
        3    0.000    0.000    0.000    0.000 _handler.py:127(emit)
        1    0.000    0.000    0.000    0.000 _logger.py:176(<dictcomp>)
      237    0.000    0.000    0.000    0.000 enum.py:747(__delattr__)
        1    0.000    0.000    0.000    0.000 _null_file.py:5(NullFile)
        1    0.000    0.000    0.000    0.000 check.py:1(<module>)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
       26    0.000    0.000    0.000    0.000 core.py:966(__init__)
      414    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
       34    0.000    0.000    0.000    0.000 generic.py:13611(make_doc)
        1    0.000    0.000    0.000    0.000 traceback.py:211(Frame)
      490    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        7    0.000    0.000    0.000    0.000 _colorizer.py:382(ansify)
       73    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 configparser.py:523(LegacyInterpolation)
       24    0.000    0.000    0.000    0.000 inspect.py:1943(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 highlighter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:2121(create_block_manager_from_column_arrays)
        1    0.000    0.000    0.000    0.000 _linalg.py:2394(lstsq)
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 configparser.py:377(BasicInterpolation)
        1    0.000    0.000    0.000    0.000 _log_render.py:14(LogRender)
        7    0.000    0.000    0.000    0.000 enum.py:1377(_missing_)
      211    0.000    0.000    0.000    0.000 generic.py:42(_instancecheck)
      106    0.000    0.000    0.000    0.000 extension.py:32(_inherit_from_data)
        1    0.000    0.000    0.000    0.000 _recattrs.py:1(<module>)
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 generic.py:4361(_slice)
        1    0.000    0.000    0.000    0.000 utils.py:106(LazyFile)
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        1    0.000    0.000    0.000    0.000 _wrap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 region.py:1(<module>)
       52    0.000    0.000    0.000    0.000 typing.py:1054(__typing_subst__)
        1    0.000    0.000    0.000    0.000 core.py:1164(Command)
      313    0.000    0.000    0.000    0.000 inspect.py:3002(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyarrow.py:1(<module>)
      109    0.000    0.000    0.000    0.000 dataclasses.py:368(field)
       32    0.000    0.000    0.000    0.000 concat.py:52(concat_compat)
       36    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
        1    0.000    0.000    0.000    0.000 _loop.py:1(<module>)
       79    0.000    0.000    0.000    0.000 token.py:34(__getattr__)
       99    0.000    0.000    0.000    0.000 {built-in method numpy.array}
       18    0.000    0.000    0.000    0.000 arrayprint.py:550(wrapper)
       54    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _colorizer.py:365(prepare_format)
       16    0.000    0.000    0.000    0.000 dataclasses.py:228(_recursive_repr)
       13    0.000    0.000    0.000    0.000 functools.py:651(cache)
       12    0.000    0.000    0.000    0.000 datetime.py:592(__new__)
      109    0.000    0.000    0.000    0.000 dataclasses.py:449(_field_init)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
       16    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        2    0.000    0.000    0.000    0.000 _strptime.py:80(__calc_weekday)
        4    0.000    0.000    0.000    0.000 core.py:395(__init__)
      211    0.000    0.000    0.000    0.000 enum.py:229(__set_name__)
        2    0.000    0.000    0.000    0.000 theme.py:18(__init__)
        5    0.000    0.000    0.000    0.000 core.py:2358(process_value)
      211    0.000    0.000    0.000    0.000 types.py:164(__init__)
      535    0.000    0.000    0.000    0.000 typing.py:2667(final)
        2    0.000    0.000    0.000    0.000 core.py:1260(get_params)
      8/1    0.000    0.000    0.000    0.000 _colorizer.py:445(_parse_without_formatting)
       15    0.000    0.000    0.000    0.000 pathlib.py:484(_parse_args)
        1    0.000    0.000    0.000    0.000 color.py:302(Color)
      167    0.000    0.000    0.000    0.000 _parser.py:963(fix_flags)
        1    0.000    0.000    0.000    0.000 types.py:24(ParamType)
        1    0.000    0.000    0.000    0.000 frame.py:4626(_get_item_cache)
       50    0.000    0.000    0.000    0.000 _internal.py:893(_ufunc_doc_signature_formatter)
        5    0.000    0.000    0.000    0.000 core.py:2515(__init__)
        2    0.000    0.000    0.000    0.000 core.py:1296(get_help_option)
      946    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        3    0.000    0.000    0.000    0.000 dataclasses.py:1149(_add_slots)
        1    0.000    0.000    0.000    0.000 pytables.py:4836(AppendableMultiFrameTable)
       75    0.000    0.000    0.000    0.000 numerictypes.py:471(issubdtype)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 _compat.py:454(_AtomicFile)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 take.py:564(_take_preprocess_indexer_and_fill_value)
       13    0.000    0.000    0.000    0.000 locale.py:362(_replace_encoding)
      132    0.000    0.000    0.000    0.000 <frozen os>:756(encode)
        1    0.000    0.000    0.000    0.000 printing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:2190(_form_blocks)
        1    0.000    0.000    0.000    0.000 configparser.py:449(ExtendedInterpolation)
        1    0.000    0.000    0.000    0.000 core.py:698(TyperGroup)
      240    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
        1    0.000    0.000    0.000    0.000 terminal_theme.py:1(<module>)
        1    0.000    0.000    0.000    0.000 console.py:631(__init__)
      239    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
        8    0.000    0.000    0.000    0.000 inspect.py:2037(_signature_bound_method)
        1    0.000    0.000    0.000    0.000 backticks.py:1(<module>)
      238    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
      766    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        1    0.000    0.000    0.000    0.000 regexopt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:276(find_dotenv)
        7    0.000    0.000    0.000    0.000 __init__.py:339(__init__)
        1    0.000    0.000    0.000    0.000 base.py:110(ExtensionArray)
        1    0.000    0.000    0.000    0.000 frame.py:4271(__setitem__)
        1    0.000    0.000    0.000    0.000 pretty.py:493(_Line)
        2    0.000    0.000    0.000    0.000 theme.py:24(<dictcomp>)
        1    0.000    0.000    0.000    0.000 sasreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 feather_format.py:1(<module>)
      143    0.000    0.000    0.000    0.000 _decorators.py:477(__init__)
      241    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:1481(MultiCommand)
        1    0.000    0.000    0.000    0.000 segment.py:35(ControlType)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        3    0.000    0.000    0.000    0.000 range.py:201(_simple_new)
        1    0.000    0.000    0.000    0.000 core.py:394(TyperOption)
        1    0.000    0.000    0.000    0.000 core.py:616(TyperCommand)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 theme.py:8(Theme)
        5    0.000    0.000    0.000    0.000 core.py:2298(type_cast_value)
        2    0.000    0.000    0.000    0.000 range.py:1032(_getitem_slice)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
       41    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:3983(_ixs)
       18    0.000    0.000    0.000    0.000 core.py:1042(__init__)
      120    0.000    0.000    0.000    0.000 typing.py:1664(<genexpr>)
        1    0.000    0.000    0.000    0.000 tz.py:458(__init__)
        1    0.000    0.000    0.000    0.000 configparser.py:1328(ConverterMapping)
        2    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 containers.py:30(Renderables)
      100    0.000    0.000    0.000    0.000 _strptime.py:234(<genexpr>)
       52    0.000    0.000    0.000    0.000 calendar.py:60(__getitem__)
       11    0.000    0.000    0.000    0.000 config.py:145(_get_option)
     1106    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      194    0.000    0.000    0.000    0.000 typing.py:284(_check_generic)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:981(resolve)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__darwin_darwin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
      852    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       16    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
        1    0.000    0.000    0.000    0.000 decorators.py:530(__init__)
        1    0.000    0.000    0.000    0.000 cells.py:21(<listcomp>)
        1    0.000    0.000    0.000    0.000 _logger.py:2080(success)
      674    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1122(get_filename)
        3    0.000    0.000    0.000    0.000 core.py:2318(convert)
        2    0.000    0.000    0.000    0.000 base.py:842(_engine)
      137    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:4514(_set_item)
        4    0.000    0.000    0.000    0.000 _datetime.py:143(aware_now)
       48    0.000    0.000    0.000    0.000 getlimits.py:102(_float_conv)
       80    0.000    0.000    0.000    0.000 token.py:15(split)
       15    0.000    0.000    0.000    0.000 <frozen posixpath>:397(abspath)
        1    0.000    0.000    0.000    0.000 groupby.py:764(BaseGroupBy)
        1    0.000    0.000    0.000    0.000 traceback.py:231(Stack)
        2    0.000    0.000    0.000    0.000 common.py:131(close)
        1    0.000    0.000    0.000    0.000 core.py:6798(__new__)
       16    0.000    0.000    0.000    0.000 inspect.py:1804(getattr_static)
        3    0.000    0.000    0.000    0.000 types.py:77(__call__)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1678(_guarded_repr_or_str)
        1    0.000    0.000    0.000    0.000 _defaults.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:635(ClassVar)
        1    0.000    0.000    0.000    0.000 text.py:47(Span)
        1    0.000    0.000    0.000    0.000 parser.py:255(OptionParser)
        3    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 _adapters.py:8(Message)
        5    0.000    0.000    0.000    0.000 pathlib.py:504(_from_parts)
      304    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
      751    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       28    0.000    0.000    0.000    0.000 calendar.py:79(__getitem__)
        3    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
       19    0.000    0.000    0.000    0.000 box.py:33(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2452(Option)
        5    0.000    0.000    0.000    0.000 typing.py:2319(get_type_hints)
        1    0.000    0.000    0.000    0.000 extension.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 _odfreader.py:1(<module>)
       19    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
        1    0.000    0.000    0.000    0.000 common.py:151(__exit__)
      958    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 base.py:6394(_should_compare)
        1    0.000    0.000    0.000    0.000 panel.py:17(Panel)
        9    0.000    0.000    0.000    0.000 accessor.py:145(_map_and_wrap)
       35    0.000    0.000    0.000    0.000 dataclasses.py:401(_tuple_str)
       12    0.000    0.000    0.000    0.000 datetimelike.py:164(_make_unpacked_invalid_op)
      728    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
  133/128    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 align.py:23(Align)
        1    0.000    0.000    0.000    0.000 frequencies.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:97(SymbolFilter)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:25(linspace)
        2    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
      674    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:931(create_module)
        1    0.000    0.000    0.000    0.000 traceback.py:252(Traceback)
        2    0.000    0.000    0.000    0.000 textwrap.py:238(_wrap_chunks)
        1    0.000    0.000    0.000    0.000 base_events.py:388(BaseEventLoop)
       33    0.000    0.000    0.000    0.000 frame.py:4027(_iter_column_arrays)
        1    0.000    0.000    0.000    0.000 string_arrow.py:82(ArrowStringArray)
        1    0.000    0.000    0.000    0.000 parser_inline.py:1(<module>)
        1    0.000    0.000    0.000    0.000 python_parser.py:1(<module>)
      801    0.000    0.000    0.000    0.000 inspect.py:2722(name)
       16    0.000    0.000    0.000    0.000 __init__.py:1378(_fixupParents)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
        2    0.000    0.000    0.000    0.000 types.py:857(convert)
      168    0.000    0.000    0.000    0.000 expr.py:252(_node_not_implemented)
        1    0.000    0.000    0.000    0.000 _twodim_base_impl.py:547(vander)
        1    0.000    0.000    0.000    0.000 sql.py:2642(SQLiteDatabase)
       15    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
      410    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:72(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 smartquotes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 emoji.py:27(Emoji)
       40    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
       45    0.000    0.000    0.000    0.000 enum.py:772(__getattr__)
       50    0.000    0.000    0.000    0.000 config.py:780(config_prefix)
        4    0.000    0.000    0.000    0.000 pathlib.py:868(__new__)
      191    0.000    0.000    0.000    0.000 doc.py:11(create_section_header)
       10    0.000    0.000    0.000    0.000 pathlib.py:765(__truediv__)
      215    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
        1    0.000    0.000    0.000    0.000 pretty.py:408(Node)
        1    0.000    0.000    0.000    0.000 globals.py:1(<module>)
       40    0.000    0.000    0.000    0.000 inspect.py:735(unwrap)
      167    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _strptime.py:83(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:2766(MaskedArray)
        1    0.000    0.000    0.000    0.000 _handler.py:32(__init__)
       32    0.000    0.000    0.000    0.000 _defaults.py:4(env)
        1    0.000    0.000    0.000    0.000 selector_events.py:43(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 terminal_theme.py:9(TerminalTheme)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:341(_split_chunks)
        4    0.000    0.000    0.000    0.000 datetimelike.py:169(_period_dispatch)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:464(inner)
        1    0.000    0.000    0.000    0.000 string_.py:275(StringArray)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       16    0.000    0.000    0.000    0.000 dataclasses.py:392(_fields_in_init_order)
        1    0.000    0.000    0.000    0.000 _stack.py:1(<module>)
       56    0.000    0.000    0.000    0.000 typing.py:296(_unpack_args)
      799    0.000    0.000    0.000    0.000 inspect.py:2734(kind)
       10    0.000    0.000    0.000    0.000 _functools.py:75(wrapper)
       89    0.000    0.000    0.000    0.000 __init__.py:253(escape)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
      267    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      181    0.000    0.000    0.000    0.000 expr.py:182(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:143(ParameterSource)
      211    0.000    0.000    0.000    0.000 generic.py:37(_check)
       19    0.000    0.000    0.000    0.000 color.py:431(parse)
       13    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 base.py:1469(_get_values_for_csv)
       23    0.000    0.000    0.000    0.000 enum.py:1367(_iter_member_by_def_)
       10    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
        2    0.000    0.000    0.000    0.000 _strptime.py:90(<listcomp>)
       83    0.000    0.000    0.000    0.000 enum.py:193(__get__)
        6    0.000    0.000    0.000    0.000 numeric.py:2690(extend_all)
        9    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
      214    0.000    0.000    0.000    0.000 _decorators.py:316(<lambda>)
        1    0.000    0.000    0.000    0.000 renderer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tzpath.py:1(<module>)
       43    0.000    0.000    0.000    0.000 getlimits.py:697(__init__)
        1    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        2    0.000    0.000    0.000    0.000 sysconfig.py:109(_getuserbase)
        6    0.000    0.000    0.000    0.000 abc.py:32(_register)
        2    0.000    0.000    0.000    0.000 base.py:2744(inferred_type)
       54    0.000    0.000    0.000    0.000 typing.py:1981(_caller)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:25(DlpackDeviceType)
       22    0.000    0.000    0.000    0.000 _compiler.py:391(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 array.py:287(SparseArray)
       61    0.000    0.000    0.000    0.000 typing.py:2443(get_origin)
        1    0.000    0.000    0.000    0.000 _adapters.py:42(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 syntax.py:136(PygmentsSyntaxTheme)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        3    0.000    0.000    0.000    0.000 _decorators.py:492(indent)
      315    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
       32    0.000    0.000    0.000    0.000 frame.py:4017(_get_column_array)
        6    0.000    0.000    0.000    0.000 config.py:273(__call__)
        1    0.000    0.000    0.000    0.000 main.py:670(get_callback)
        1    0.000    0.000    0.000    0.000 format.py:425(__init__)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 category.py:51(CategoricalIndex)
       34    0.000    0.000    0.000    0.000 managers.py:180(blknos)
        1    0.000    0.000    0.000    0.000 base.py:3955(_get_indexer)
       36    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
       23    0.000    0.000    0.000    0.000 config.py:882(is_one_of_factory)
        1    0.000    0.000    0.000    0.000 csvs.py:59(__init__)
       21    0.000    0.000    0.000    0.000 overrides.py:22(get_array_function_like_doc)
        4    0.000    0.000    0.000    0.000 managers.py:1863(from_array)
        5    0.000    0.000    0.000    0.000 base.py:649(_simple_new)
        2    0.000    0.000    0.000    0.000 _mapping.py:1(<module>)
        5    0.000    0.000    0.000    0.000 core.py:2093(__init__)
        1    0.000    0.000    0.000    0.000 types.py:953(Tuple)
        1    0.000    0.000    0.000    0.000 core.py:837(BaseCommand)
       13    0.000    0.000    0.000    0.000 core.py:8801(_replace_return_type)
        1    0.000    0.000    0.000    0.000 frame.py:4481(_set_item_mgr)
        1    0.000    0.000    0.000    0.000 function.py:1(<module>)
       36    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        2    0.000    0.000    0.000    0.000 textwrap.py:157(_split)
        1    0.000    0.000    0.000    0.000 managers.py:1012(iget)
       12    0.000    0.000    0.000    0.000 generic.py:6301(__setattr__)
        1    0.000    0.000    0.000    0.000 mixins.py:61(NDArrayOperatorsMixin)
        2    0.000    0.000    0.000    0.000 common.py:160(is_url)
       38    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
       11    0.000    0.000    0.000    0.000 config.py:127(_get_single_key)
        1    0.000    0.000    0.000    0.000 compressors.py:1(<module>)
      109    0.000    0.000    0.000    0.000 dataclasses.py:509(_init_param)
        1    0.000    0.000    0.000    0.000 console.py:258(RichCast)
      270    0.000    0.000    0.000    0.000 _decorators.py:343(doc)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _strptime.py:91(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 formatting.py:102(HelpFormatter)
        1    0.000    0.000    0.000    0.000 _pyxlsb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shell_completion.py:192(ShellComplete)
        1    0.000    0.000    0.000    0.000 base.py:6679(_maybe_cast_listlike_indexer)
        1    0.000    0.000    0.000    0.000 generic.py:6662(copy)
      109    0.000    0.000    0.000    0.000 dataclasses.py:287(__init__)
       17    0.000    0.000    0.000    0.000 warnings.py:166(simplefilter)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
      660    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
      312    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       29    0.000    0.000    0.000    0.000 typing.py:1552(__mro_entries__)
        2    0.000    0.000    0.000    0.000 parse.py:374(urlparse)
        1    0.000    0.000    0.000    0.000 boolean.py:1(<module>)
        1    0.000    0.000    0.000    0.000 control.py:54(Control)
      207    0.000    0.000    0.000    0.000 __init__.py:424(<genexpr>)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:328(parse_args)
        1    0.000    0.000    0.000    0.000 constants.py:35(_SendfileMode)
      150    0.000    0.000    0.000    0.000 numerictypes.py:289(issubclass_)
       16    0.000    0.000    0.000    0.000 inspect.py:1774(_check_class)
      265    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 executor.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _handler.py:241(update_format)
        1    0.000    0.000    0.000    0.000 core.py:1962(CommandCollection)
        6    0.000    0.000    0.000    0.000 cast.py:1156(maybe_infer_to_datetimelike)
      457    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 lexer.py:43(__new__)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        5    0.000    0.000    0.000    0.000 core.py:2936(consume_value)
      127    0.000    0.000    0.000    0.000 typing.py:1429(<genexpr>)
       32    0.000    0.000    0.000    0.000 managers.py:1026(iget_values)
       12    0.000    0.000    0.000    0.000 __init__.py:315(_subx)
        1    0.000    0.000    0.000    0.000 futures.py:1(<module>)
       15    0.000    0.000    0.000    0.000 _colorizer.py:184(colorize)
       42    0.000    0.000    0.000    0.000 getlimits.py:25(_fr1)
        7    0.000    0.000    0.000    0.000 style.py:496(parse)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
       67    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        1    0.000    0.000    0.000    0.000 box.py:16(Box)
        1    0.000    0.000    0.000    0.000 selectn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:38(DtypeKind)
        1    0.000    0.000    0.000    0.000 exceptions.py:94(BadParameter)
        3    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 pretty.py:253(Pretty)
        4    0.000    0.000    0.000    0.000 params.py:143(Option)
        3    0.000    0.000    0.000    0.000 console.py:495(group)
       71    0.000    0.000    0.000    0.000 dataclasses.py:820(_set_qualname)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 _constants.py:1(<module>)
      386    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 random.py:119(__init__)
       21    0.000    0.000    0.000    0.000 warnings.py:182(_add_filter)
        1    0.000    0.000    0.000    0.000 abc.py:56(Traversable)
        1    0.000    0.000    0.000    0.000 datetimes.py:166(DatetimeArray)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
        1    0.000    0.000    0.000    0.000 table.py:38(Column)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
        2    0.000    0.000    0.000    0.000 sysconfig.py:118(joinuser)
      248    0.000    0.000    0.000    0.000 dataclasses.py:425(<genexpr>)
        2    0.000    0.000    0.000    0.000 common.py:515(get_compression_method)
        1    0.000    0.000    0.000    0.000 parser.py:346(_process_args_for_args)
        1    0.000    0.000    0.000    0.000 series.py:6459(any)
